2011-11-15 00:06:49.000,1120108,130211176C4501E014714EC208BA026371E1F9BAB514240046000D0C0D0AFF07F0714EC208E802637181F9BAB48324003E000D0B0D0AFF07FA714EC2095202637166F9BAB44824003E000D0C0D0BFF07FC714EC2097E02637176F9BAB46824003E000D0D0D0AFF07F0714EC209AE02637176F9BAB44D24002E000D090D0BFF07F0714EC20A120263717CF9BAB468240036000D0E0D0BFF07EF714EC20A470263716BF9BAB45D24003E000D0E0D09FF07E6714EC20A7C02637161F9BAB43D24004E000E0E0E0AFF07E0714EC20AED02637181F9BAB41D24002E000F0D0F0DFF07DF714EC20B140263711BF9BAB41224003E000E0E0E0BFF07DE714EC20B7502637126F9BAB37C240046000D080D08FF07D8714EC20BD202637171F9BAB428240046000D070D09FF07DB714EC20C05026371A1F9BAB49324003E000D090D0AFF07D9714EC20CA002637105F9BAB48E24003E000D0B0D0AFF07E3714EC20D020263712BF9BAB43D24004E000D080D09FF07E7714EC20D3A026370D0F9BAB4B324003E000E090E0BFF07F0714EC20D9402637120F9BAB54A240046000D0C0D0AFF07F0714EC20DC702637116F9BAB4F924003E000D080D0BFF07F7714EC20E2E02637110F9BAB4E424003E000D090D09FF07F9714EC20E5C02637126F9BAB4E9240046000D0B0D09FF07FEAA,490
2011-11-15 00:21:34.000,1109666,130310EEA24501E014714EC20C070261E733F9BB655424003E00080E080AFF086D714EC20C440261E733F9BB6559240036000A030A09FF086D714EC20C820261E728F9BB6559240046000A000A09FF086D714EC20CBC0261E723F9BB657F24003E00090B090BFF086B714EC20CE90261E758F9BB655F24003E00090A090AFF0864714EC20D350261E773F9BB659A24003E000804080AFF0869714EC20D730261E768F9BB659F240046000801080AFF0869714EC20DAB0261E768F9BB659F24003E000A0A0A09FF0869714EC20DD80261E768F9BB659F2400360009090909FF0868714EC20E270261E763F9BB659A24003E00090C0909FF086D714EC20E5D0261E753F9BB6549240036000A060A09FF0867714EC20E9B0261E748F9BB65492400360009040908FF085A714EC20ED80261E74DF9BB654F2400360009020909FF085D714EC20F060261E758F9BB6554240036000A0E0A09FF085F714EC20F4E0261E75EF9BB656924002E0009030909FF0861714EC20F8B0261E763F9BB656F24003E0008020809FF0863714EC20FC90261E763F9BB657A24003E000902090AFF0863714EC20FE80261E75EF9BB657424003E000904090AFF0861714EC210410261E758F9BB657A24003E000A090A09FF0860714EC2107D0261E74DF9BB657424003E000908090AFF0861AA,490
2011-11-15 00:29:15.000,1112639,130210FA3F3601E014714EC20DB502637166F9BAB75224005EB20B080B08FF080D714EC20DBF02637166F9BAB75224005EB20A080A07FF080D714EC20DCE02637166F9BAB75224005EB20A080A07FF080D714EC20DDE02637166F9BAB75224005EB209080907FF080D714EC20DED02637166F9BAB75224005EB20A080A07FF080D714EC20DFD02637166F9BAB75224005EB20B080B07FF080D714EC20E0C02637166F9BAB75224005EB209080906FF080D714EC20E1B02637166F9BAB75224005EB209080905FF080D714EC20E2B02637166F9BAB75224005EB20A080A07FF080D714EC20E3A02637166F9BAB75224005EB209080905FF080D714EC20E4902637166F9BAB75224005EB20A080A07FF080D714EC20E5902637166F9BAB75224005EB20A080A07FF080D714EC20E680263716BF9BAB75224005EB20A080A07FF080D714EC20E780263716BF9BAB75224005EB20A080A07FF080D714EC20E870263716BF9BAB75224005EB20A080A07FF080D714EC20E910263716BF9BAB75224005EB209080906FF080D714EC20EA10263716BF9BAB75224005EB20A080A07FF080D714EC20EB00263716BF9BAB75224005EB20A080A07FF080D714EC20EBF0263716BF9BAB75224005EB20A080A07FF080D714EC20ECF0263716BF9BAB75224005EB20A080A07FF080DAA,490
2011-11-15 00:29:20.000,1112639,130210FA3F3601E014714EC211350263716BF9BAB752240066B20A080A07FF080D714EC211440263716BF9BAB75224005EB20A080A08FF080D714EC211540263716BF9BAB75224005EB20A080A08FF080D714EC211630263716BF9BAB75224005EB20A080A07FF080D714EC211730263716BF9BAB75224005EB20A080A08FF080D714EC211820263716BF9BAB75224005EB20A080A07FF080D714EC211910263716BF9BAB75224005EB20A080A08FF080D714EC211A10263716BF9BAB75224005EB20A080A07FF080D714EC211B00263716BF9BAB75224005EB20A080A07FF080D714EC211BF0263716BF9BAB75224005EB20A080A08FF080D714EC211CF0263716BF9BAB75224005EB20A080A07FF080D714EC211DE0263716BF9BAB75224005EB20A080A07FF080D714EC211E80263716BF9BAB75224005EB20A080A07FF080D714EC211F80263716BF9BAB75224005EB20A080A07FF080D714EC212070263716BF9BAB75224005EB20A080A07FF080D714EC212160263716BF9BAB75224005EB20A080A08FF080D714EC212260263716BF9BAB75224005EB20A080A08FF080D714EC212350263716BF9BAB752240066B20A080A08FF080D714EC212440263716BF9BAB752240066B20A080A07FF080D714EC212540263716BF9BAB752240066B20A070A08FF080DAA,490
2011-11-15 00:29:25.000,1112639,120210FA3F36003002714EC214BA02637171F9BAB752240066B20A080A08FF080D714EC214CA02637171F9BAB752240066B20B070B09FF080DAA,58
2011-11-15 00:37:09.000,1120108,130211176C4501E014714EC20F8202637146F9BAB4F924005E000A0B0A09FF07F2714EC20FE602637146F9BAB4F424005E0009080909FF07F2714EC2101E02637146F9BAB4F4240046000B060B0BFF07F0714EC2105B026370AAF9BAB438240046000B0B0B0DFF07EA714EC2108802637140F9BAB39224004E000D090D0BFF07EA714EC21115026370EBF9BAB46824005E000B0F0B0BFF07F5714EC21187026371C1F9BAB2F6240056000E0D0E0AFF07E6714EC211C0026371D7F9BAB2D1240036000F0D0F0BFF07E5714EC21220026370C0F9BAB6F1240256530E080E0CFF07BB714EC2127B02637202F9BAB397240146550E0B0E0BFF0826714EC212B702637227F9BAB28B24004E000F0B0F0BFF081E714EC2131C02637278F9BAB3A224004E000F080F0CFF0813714EC2134402637237F9BAB32124003E000D030D0CFF080C714EC213AE026371D7F9BAB306240056000E050E0BFF0811714EC213DF0263718CF9BAB2EB240056000D0D0D0DFF080C714EC214000263718CF9BAB2EB24005E0009070909FF080B714EC2143402636DC1F9BAB0BD24025EC90D080D0AFF07C8714EC214990263708FF9BAB3E224024E320D090D0AFF07B0714EC214CB02637394F9BAB6DC24025E020D0A0D0AFF07A9714EC214FB026371C1F9BAB3F8240056EE0C080C09FF07DAAA,490
2011-11-15 00:51:54.000,1109666,130310EEA24501E014714EC2130F0261E758F9BB658424002E000B090B09FF086E714EC2132B0261E758F9BB6584240036000B090B09FF086E714EC213890261E758F9BB657F240036000B000B09FF086F714EC213C60261E758F9BB658424003E000A000A09FF0870714EC214040261E758F9BB657F24003E000A0C0A0AFF0870714EC2143D0261E753F9BB657F24003E000905090AFF0870714EC214690261E753F9BB657F24003E0009090908FF0870714EC214B50261E758F9BB657F240036000B080B08FF0871714EC214F60261E758F9BB657F24002E000C0A0C0AFF0871714EC2152C0261E758F9BB657F240036000B080B09FF0871714EC215590261E758F9BB657F240036000B090B09FF0871714EC215A60261E753F9BB657F240046000B080B09FF0871714EC215DD0261E74DF9BB657F240036000A080A09FF0871714EC2161B0261E74DF9BB658424003E000A000A09FF0870714EC216590261E74DF9BB658424003600080E080BFF0871714EC216860261E74DF9BB657F24003600090E090BFF0870714EC216CE0261E74DF9BB657F240036000A050A0AFF0871714EC2170B0261E74DF9BB658424003600090B090AFF0871714EC2174A0261E74DF9BB64C3240046000A090A09FF086A714EC217690261E748F9BB652424003E000A0C0A09FF086EAA,490
2011-11-15 00:59:44.000,1112639,130210FA3F3601E014714EC214D902637171F9BAB752240066B20A080A08FF080D714EC214E502637171F9BAB752240066B209080908FF080D714EC214F402637171F9BAB752240066B20A080A08FF080D714EC2150302637171F9BAB752240066B20A080A08FF080D714EC2151602637171F9BAB752240066B20B080B09FF080D714EC2152602637171F9BAB752240066B20B070B09FF080D714EC2153502637171F9BAB752240066B20A080A08FF080D714EC2153F02637171F9BAB752240066B20A080A08FF080D714EC2154F02637171F9BAB752240066B20A080A08FF080D714EC2155E02637171F9BAB752240066B20A080A08FF080D714EC2156D02637171F9BAB752240066B20A080A08FF080D714EC2157D02637171F9BAB752240066B20A090A08FF080D714EC2158C02637171F9BAB752240066B20A070A09FF080D714EC2159C02637171F9BAB752240066B20A080A08FF080D714EC215AB02637171F9BAB752240066B209080908FF080D714EC215BA02637171F9BAB752240066B20A070A08FF080D714EC215CA02637171F9BAB752240066B209080908FF080D714EC215D902637171F9BAB752240066B20A070A08FF080D714EC215E802637171F9BAB752240066B209080907FF080D714EC215F802637171F9BAB752240066B209080907FF080DAA,490
2011-11-15 00:59:49.000,1112639,130210FA3F3601E014714EC2185E02637176F9BAB752240066B209090907FF080D714EC2186D02637176F9BAB752240066B209080907FF080D714EC2187D02637176F9BAB752240066B209080907FF080D714EC2188702637176F9BAB752240066B208080807FF080D714EC2189602637176F9BAB752240066B208080807FF080D714EC218A602637176F9BAB752240066B209090907FF080D714EC218B502637176F9BAB752240066B209090907FF080D714EC218C402637176F9BAB752240066B209090907FF080D714EC218D402637176F9BAB752240066B209080908FF080D714EC218E302637176F9BAB752240066B2090A0908FF080D714EC218F202637176F9BAB752240066B209090907FF080D714EC2190202637176F9BAB752240066B209090907FF080D714EC2191102637176F9BAB752240066B209080907FF080D714EC2192102637176F9BAB752240066B209090907FF080D714EC2193002637176F9BAB752240066B2090A0907FF080D714EC2193F02637176F9BAB752240066B2090A0907FF080D714EC2194F02637176F9BAB752240066B209090908FF080D714EC2195E02637176F9BAB752240066B20A0A0A08FF080D714EC2196802637176F9BAB752240066B2090A0907FF080D714EC2197802637176F9BAB752240066B2090B0908FF080DAA,490
2011-11-15 00:59:53.000,1112639,120210FA3F36003002714EC21BDE02637176F9BAB752240066B208090807FF080E714EC21BED02637176F9BAB752240066B208090807FF080EAA,58
2011-11-15 01:07:33.000,1120108,130211176C4501E014714EC21695026370B0F9BAB3D2240046000C090C0DFF07C4714EC2172A026370F5F9BAB402240046000D070D0BFF07C1714EC2178C026370E5F9BAB3F2240056000D010D07FF07C3714EC217BE026370EBF9BAB3ED240046000C030C0DFF07C3714EC218520263711BF9BAB443240056000D0D0D0BFF07C8714EC2188402637116F9BAB43324005E000C0B0C0AFF07C7714EC218B90263710BF9BAB433240046000C060C0DFF07C8714EC218EA02637100F9BAB428240046000C080C09FF07C9714EC2194D02637110F9BAB45824005E000D010D09FF07C8714EC219B002637110F9BAB45324004E000C020C08FF07C8714EC219E002637136F9BAB45D240046000902090CFF07C8714EC21A4602637126F9BAB448240056000B0B0B0BFF07C9714EC21A7B02637126F9BAB443240046000D090D0BFF07C9714EC21ADE0263713BF9BAB448240046000E0B0E09FF07CA714EC21B0F0263712BF9BAB44824003E000D0C0D09FF07CB714EC21BA10263713BF9BAB45824004E000C090C09FF07CD714EC21BD502637136F9BAB453240046000B050B09FF07CC714EC21C090263712BF9BAB44D240046000C070C09FF07CC714EC21C3D0263712BF9BAB44D240056000C060C09FF07CB714EC21C7102637126F9BAB448240036000D080D0AFF07CBAA,490
2011-11-15 01:22:19.000,1109666,130310EEA24501E014714EC21A530261E733F9BB655F240046000A080A09FF0872714EC21A910261E733F9BB655F240036000A0C0A09FF0873714EC21ACE0261E73DF9BB655924003600090C0909FF0874714EC21B060261E73DF9BB6559240036000A030A09FF0874714EC21B440261E73DF9BB6559240036000A050A09FF0874714EC21B820261E738F9BB655924004E000A080A08FF0875714EC21BBB0261E738F9BB655924003E000905090AFF0874714EC21BE70261E73DF9BB6559240046000907090BFF0875714EC21C360261E73DF9BB655924005600080E080AFF0875714EC21C760261E753F9BB659424003E000B000B0AFF0868714EC21CAB0261E79EF9BB657A24003E00090A090BFF0869714EC21CE90261E763F9BB656424004E000805080BFF0869714EC21D170261E763F9BB656424004E000704070BFF0865714EC21D5E0261E76EF9BB655424004E00080C0808FF0864714EC21D9B0261E76EF9BB655424004E000A060A09FF0865714EC21DDA0261E77EF9BB655424004E000901090AFF086F714EC21E070261E758F9BB657A24004E000904090AFF0871714EC21E4F0261E718F9BB65942400560009050909FF0865714EC21E8C0261E748F9BB657F24004600090C0908FF0866714EC21ECA0261E738F9BB659F24005E000A070A08FF086FAA,490
